location,aiPlaceName,rank,candidateName,categoryName,categoryGroupCode,address,placeUrl,x,y,score,gatePass,containsDirection,prefixRest,suffixRest
경주,경주중앙시장,0,경주중앙시장,"가정,생활 > 시장",,경북 경주시 금성로 295,http://place.map.kakao.com/2136388558,129.20674378595027,35.843961867137544,8,true,EXACT,,
경주,경주중앙시장,1,경주중앙시장 주차장,"교통,수송 > 교통시설 > 주차장",PK6,경북 경주시 금성로 295,http://place.map.kakao.com/1135466868,129.20585974221402,35.843608677149746,8,true,CANDIDATE_LONGER,,주차장
경주,경주중앙시장,2,경주중앙농산물도매시장,"가정,생활 > 식품판매",,경북 경주시 동성로 47,http://place.map.kakao.com/685559532,129.20570829114,35.843574515532,3,false,DISJOINT,,
경주,경주중앙시장,3,경주중앙시장 번영회,"서비스,산업 > 관리,운영",,경북 경주시 금성로 295,http://place.map.kakao.com/21120984,129.20674494196217,35.84396364798982,8,true,CANDIDATE_LONGER,,번영회
경주,경주중앙시장,4,경주중앙시장 물품보관함,"서비스,산업 > 보관,저장",,경북 경주시 금성로 295,http://place.map.kakao.com/1590484321,129.206650726496,35.8441978486146,8,true,CANDIDATE_LONGER,,물품보관함
부산,해운대해수욕장,0,해운대해수욕장,"여행 > 관광,명소 > 해수욕장,해변",AT4,부산 해운대구 우동,http://place.map.kakao.com/7913306,129.159854668484,35.1585232170784,10,true,EXACT,,
부산,해운대해수욕장,1,해운대모래축제,이슈 > 이벤트 > 페스티벌,,부산 해운대구 해운대해변로 264,http://place.map.kakao.com/25045411,129.159932007878,35.1587921803816,3,false,DISJOINT,,
부산,해운대해수욕장,2,해운대 빛축제,이슈 > 이벤트 > 페스티벌,,부산 해운대구 해운대해변로 280,http://place.map.kakao.com/1958714741,129.16257647704452,35.15949653649849,3,false,DISJOINT,,
부산,해운대해수욕장,3,해운대해수욕장 LCT 소공원 공중화장실,"가정,생활 > 화장실",,부산 해운대구 해운대해변로298번길 34,http://place.map.kakao.com/515465660,129.1676696816042,35.16005789987037,8,true,CANDIDATE_LONGER,,lct소공원공중화장실
부산,해운대해수욕장,4,해운대해수욕장삼거리,"교통,수송 > 도로시설 > 교차로",,부산 해운대구 중동,http://place.map.kakao.com/15146713,129.160602171521,35.1595696259192,8,true,CANDIDATE_LONGER,,삼거리
부산,동백섬,0,동백섬,"여행 > 관광,명소 > 섬 > 섬(내륙)",AT4,부산 해운대구 우동 708-3,http://place.map.kakao.com/8257954,129.152289970167,35.1539431141198,10,true,EXACT,,
부산,동백섬,1,동백섬횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,부산 해운대구 해운대해변로209번나길 17,http://place.map.kakao.com/14735817,129.15465460018015,35.160435890200745,10,true,CANDIDATE_LONGER,,횟집
부산,동백섬,2,동백섬 누리마루전망대,"여행 > 관광,명소 > 전망대",AT4,부산 해운대구 우동 710-1,http://place.map.kakao.com/213928278,129.152533269093,35.1521833603479,10,true,CANDIDATE_LONGER,,누리마루전망대
부산,동백섬,3,현대아쿠아팰리스동백섬아파트,부동산 > 주거시설 > 아파트,,부산 해운대구 동백로 23,http://place.map.kakao.com/11332069,129.15118280086256,35.159398488519564,8,true,CANDIDATE_LONGER,현대아쿠아팰리스,아파트
부산,동백섬,4,동백섬마리나,부동산 > 부동산서비스,,부산 해운대구 동백로 52,http://place.map.kakao.com/18824781,129.152021757225,35.1565900358557,8,true,CANDIDATE_LONGER,,마리나
부산,상국이네,0,상국이네,음식점 > 분식,FD6,부산 해운대구 구남로41번길 40-1,http://place.map.kakao.com/9089301,129.16287693095907,35.162016169133,10,true,EXACT,,
부산,상국이네,1,상국이네분식 신세계백화점 센텀시티점,음식점 > 분식,FD6,부산 해운대구 센텀남대로 35,http://place.map.kakao.com/68633537,129.129043830593,35.1686678485493,10,true,CANDIDATE_LONGER,,분식신세계백화점센텀시티점
부산,해리단길,0,해리단길,"여행 > 관광,명소 > 테마거리",AT4,부산 해운대구 우동 517-14,http://place.map.kakao.com/2101481584,129.157908776659,35.1651110146752,10,true,EXACT,,
부산,해리단길,1,해리단길 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,부산 해운대구 우동 524-16,http://place.map.kakao.com/1547461753,129.1574148366031,35.163652756628736,8,true,CANDIDATE_LONGER,,공영주차장
부산,해리단길,2,브로쓰마카롱 해운대해리단길점,음식점 > 카페 > 테마카페 > 디저트카페,CE7,부산 해운대구 우동2로 13,http://place.map.kakao.com/1620644455,129.1603775575,35.1658455799386,10,true,CANDIDATE_LONGER,브로쓰마카롱해운대,점
부산,해리단길,3,헤일로아뜰리에 해리단길점,"문화,예술 > 미술,공예",,부산 해운대구 우동1로20번가길 31,http://place.map.kakao.com/992968483,129.158374324975,35.1662417604937,8,true,CANDIDATE_LONGER,헤일로아뜰리에,점
부산,해리단길,4,포토이즘박스 해리단길점,"문화,예술 > 사진 > 사진관,포토스튜디오 > 즉석사진 > 포토이즘박스",,부산 해운대구 우동1로20번길 33,http://place.map.kakao.com/1505701431,129.158249208626,35.1645390302858,8,true,CANDIDATE_LONGER,포토이즘박스,점
부산,더베이101,0,더베이101,"문화,예술 > 문화시설",,부산 해운대구 동백로 52,http://place.map.kakao.com/27457865,129.152021092751,35.1565648156251,8,true,EXACT,,
부산,더베이101,1,더베이101 요트클럽,"스포츠,레저 > 수영,수상 > 수상스포츠",,부산 해운대구 동백로 52,http://place.map.kakao.com/25810984,129.152025839006,35.1567449601264,8,true,CANDIDATE_LONGER,,요트클럽
부산,더베이101,2,더베이101 주차장,"교통,수송 > 교통시설 > 주차장",PK6,부산 해운대구 우동 747-11,http://place.map.kakao.com/1906165326,129.15258291771,35.1569405202022,8,true,CANDIDATE_LONGER,,주차장
부산,더베이101,3,루프101,"여행 > 관광,명소 > 전망대",AT4,부산 해운대구 동백로 52,http://place.map.kakao.com/1626120501,129.152022516623,35.1566188589761,5,false,DISJOINT,,
부산,더베이101,4,갤러리101,"서비스,산업 > 마케팅 > 상품전시,매장전시",,부산 해운대구 동백로 52,http://place.map.kakao.com/27235477,129.152021092751,35.1565648156251,3,false,DISJOINT,,
부산,해운대원조할매국밥,0,해운대원조할매국밥,음식점 > 한식 > 국밥,FD6,부산 해운대구 구남로21번길 33,http://place.map.kakao.com/367285394,129.1613417627714,35.163301573016895,10,true,EXACT,,
부산,해운대원조할매국밥,1,해운대원조할매국밥,음식점 > 한식 > 국밥,FD6,부산 해운대구 중동1로 40,http://place.map.kakao.com/837267301,129.163239118689,35.1620187108888,10,true,EXACT,,
부산,해운대원조할매국밥,2,해운대원조할매국밥,음식점 > 한식 > 국밥,FD6,부산 해운대구 구남로21번길 27,http://place.map.kakao.com/938029405,129.161221088502,35.1630955631552,10,true,EXACT,,
부산,해운대원조할매국밥,3,원조할매국밥 송정점,음식점 > 한식 > 국밥,FD6,부산 해운대구 송정중앙로 38,http://place.map.kakao.com/13265597,129.20436922039235,35.181932706177136,5,false,DISJOINT,,
부산,흰여울문화마을,0,흰여울문화마을,"여행 > 관광,명소",,부산 영도구 영선동4가 605-3,http://place.map.kakao.com/22875776,129.0437540909888,35.07944374604049,8,true,EXACT,,
부산,흰여울문화마을,1,흰여울문화마을 거점센터,"교육,학문 > 문화센터",,부산 영도구 절영로 194,http://place.map.kakao.com/19732390,129.04353722179926,35.079890780475175,8,true,CANDIDATE_LONGER,,거점센터
부산,흰여울문화마을,2,CU 영도흰여울문화마을점,"가정,생활 > 편의점 > CU",CS2,부산 영도구 절영로 202-2,http://place.map.kakao.com/170048522,129.04438549839418,35.07948626868854,8,true,CANDIDATE_LONGER,cu영도,점
부산,남포동 비빔당면,0,깡통골목 원조비빔당면,음식점 > 한식 > 냉면,FD6,부산 중구 중구로47번길 29,http://place.map.kakao.com/15655773,129.02635175526757,35.10215807909338,5,false,DISJOINT,,
부산,남포동 비빔당면,1,깡통골목할매유부전골 본점,음식점 > 분식,FD6,부산 중구 부평3길 29,http://place.map.kakao.com/26926399,129.027053407733,35.1020192793998,5,false,DISJOINT,,
부산,남포동 비빔당면,2,깡통사거리분식,음식점 > 분식,FD6,부산 중구 부평2길 39,http://place.map.kakao.com/910853695,129.026359027108,35.101255880484,5,false,DISJOINT,,
부산,남포동 비빔당면,3,원조소문난김밥집,음식점 > 분식,FD6,부산 중구 부평2길 30,http://place.map.kakao.com/1511915848,129.02653890912043,35.100814901144076,5,false,DISJOINT,,
부산,남포동 비빔당면,4,진맛집,음식점 > 분식,FD6,부산 중구 중구로39번길 30,http://place.map.kakao.com/95022710,129.02636929882547,35.101493619171976,5,false,DISJOINT,,
부산,국제시장,0,국제시장,"가정,생활 > 시장",,부산 중구 신창동4가 56-4,http://place.map.kakao.com/20543715,129.02818525258604,35.101319053986096,8,true,EXACT,,
부산,국제시장,1,국제시장 4공구 B동,"가정,생활 > 시장",,부산 중구 중구로 36,http://place.map.kakao.com/133012350,129.028048364444,35.1011050626374,8,true,CANDIDATE_LONGER,,4공구b동
부산,국제시장,2,부산국제 수산물도매시장 시장회관동,"가정,생활 > 시장",,부산 서구 원양로 35,http://place.map.kakao.com/8678254,129.01116631598,35.0595066869418,3,false,DISJOINT,,
부산,국제시장,3,국제시장 1공구A동,"가정,생활 > 시장",,부산 중구 국제시장2길 33,http://place.map.kakao.com/182635644,129.028299280278,35.1023805326809,8,true,CANDIDATE_LONGER,,1공구a동
부산,국제시장,4,국제시장 3공구A동,"가정,생활 > 시장",,부산 중구 국제시장2길 25,http://place.map.kakao.com/26478430,129.028313015529,35.1015187791244,8,true,CANDIDATE_LONGER,,3공구a동
부산,부평깡통시장,0,부평깡통시장,"가정,생활 > 시장",,부산 중구 부평동2가 82,http://place.map.kakao.com/837490557,129.02586215783472,35.10182652099438,8,true,EXACT,,
부산,부평깡통시장,1,부평깡통시장 어묵특화거리,"가정,생활 > 시장",,부산 중구 부평1길 48,http://place.map.kakao.com/539980307,129.026019438565,35.1015355155014,8,true,CANDIDATE_LONGER,,어묵특화거리
부산,부평깡통시장,2,부평깡통시장 상인회,"사회,공공기관 > 단체,협회",,부산 중구 중구로47번길 31-13,http://place.map.kakao.com/27344976,129.0262369227988,35.101993281554186,8,true,CANDIDATE_LONGER,,상인회
부산,부평깡통시장,3,부평깡통시장 고객센터,"서비스,산업 > 전문대행 > 고객관리,TM",,부산 중구 부평1길 39,http://place.map.kakao.com/27482888,129.025714521855,35.1012666550571,8,true,CANDIDATE_LONGER,,고객센터
부산,부평깡통시장,4,효성어묵 부평깡통시장점,"가정,생활 > 식품판매",,부산 중구 부평3길 29,http://place.map.kakao.com/852993477,129.027061526655,35.1020371671147,8,true,CANDIDATE_LONGER,효성어묵,점
부산,용두산공원 부산타워,0,용두산공원,여행 > 공원 > 도시근린공원,,부산 중구 용두산길 37-55,http://place.map.kakao.com/11339636,129.03244338014895,35.10093050445418,8,true,AI_LONGER,,
부산,용두산공원 부산타워,1,부산타워,"여행 > 관광,명소 > 전망대",AT4,부산 중구 용두산길 37-30,http://place.map.kakao.com/1534486834,129.03232871480225,35.10121449509689,10,true,AI_LONGER,,
부산,개미집 남포점,-1,,,,,,,,,,,,
부산,광안리해수욕장,0,광안리해수욕장,"여행 > 관광,명소 > 해수욕장,해변",AT4,부산 수영구 광안해변로 219,http://place.map.kakao.com/8202423,129.118976093583,35.1531932736837,10,true,EXACT,,
부산,광안리해수욕장,1,광안리해수욕장 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,부산 수영구 광안동 198-3,http://place.map.kakao.com/18559771,129.11598529440508,35.15159285242623,8,true,CANDIDATE_LONGER,,공영주차장
부산,광안리해수욕장,2,광안리해수욕장 주차장,"교통,수송 > 교통시설 > 주차장",PK6,부산 수영구 광안로 59-1,http://place.map.kakao.com/1447534327,129.118615345468,35.1550217126641,8,true,CANDIDATE_LONGER,,주차장
부산,광안리해수욕장,3,카카오T 광안리해수욕장 주차장,"교통,수송 > 교통시설 > 주차장",PK6,부산 수영구 광안로 59-1,http://place.map.kakao.com/58031467,129.11861534546762,35.15502171266408,8,true,CANDIDATE_LONGER,카카오t,주차장
부산,광안리해수욕장,4,부산불꽃축제,이슈 > 이벤트 > 페스티벌,,부산 수영구 광안동,http://place.map.kakao.com/12637818,129.118943702994,35.1531289575092,3,false,DISJOINT,,
부산,광안리 카페거리,0,광안리카페거리,"여행 > 관광,명소 > 테마거리 > 카페거리",AT4,부산 수영구 광안동 205,http://place.map.kakao.com/8668857,129.116357196067,35.1508708395273,5,true,EXACT,,
부산,광안리 카페거리,1,콜렛츠 커피,음식점 > 카페 > 커피전문점,CE7,부산 수영구 수영로540번길 49,http://place.map.kakao.com/481010486,129.114884630496,35.1534936831293,5,false,DISJOINT,,
